idx,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
173,37,60,27.402079,0.1377548,25.400425,27.05397,29.252783,3.8523579,127.92719,159.19496,43.678745,43.37367,1.3621173,0.5275425,0.705863,1.2567142,1.9235053,1.2176423,20.07195,10.522085,14.074175,8.18879,1.1111836,0.69603777,28.201345,0.6035638,10.609468,1.3784955,4.891796,3.2930505,-0.79856944,-17.423029,0.029030195,1.5448549,1.336411,0.751767,4.0060706,1.0192416,2.617471,3.1427085,26.389397,0.4169612,464.85968,0.38652992,1227.6927,0.19693503,-33.921513,-2.0293255,1464.4161,0.1705558,938.9582,0.35725507,-45.23786,-1.3824188,2503.6135,0.1110192,903.2108,0.4271931,-52.959137,-1.1135942,-15.209451,-0.5324407,26.621578,0.3302033,0.04051291,0.78593725,-0.020967232,-0.67106915,1.2210059,0.63126683,32.38718,0.42614132,9.773863,1.4675635,5.447959,3.075319,-1.1061538,-13.14386,-4.046798,10.944155,0.0053345696,-0.0103343045,0.5145392,4.8716836,2.0933275,0.3945833,0.36028895,0.07425,0.063713714,-20.621708
173,198,211,29.273907,0.18240318,25.749207,28.50849,32.89889,7.149685,128.6905,122.300316,67.80488,57.11827,1.6288027,0.54761255,0.84825885,1.4964195,2.3943121,1.5460533,27.244959,13.137095,17.155462,11.839579,1.4887292,0.7941637,27.967798,0.7104797,10.430119,1.5692372,6.5637603,2.5520205,-2.6927288,-6.140434,0.027869035,1.8059765,1.1644112,0.68988085,4.849886,0.92878574,5.0772824,1.698804,27.621073,0.3999209,473.46112,0.37623748,1250.1571,0.2137841,-37.8702,-1.8942144,1455.7437,0.18060006,964.15717,0.39741883,-47.06366,-1.3536704,2531.7012,0.11249471,877.10925,0.41946676,-54.461655,-1.1046664,-15.858438,-0.60275054,27.372957,0.37480235,0.050684586,0.7062951,-0.023615316,-0.7373127,1.6464151,0.72961026,33.332935,0.43733034,9.496047,1.6712584,6.791937,2.5486605,-3.8094637,-4.48098,0.24674526,6.201354,0.012732157,-0.005705446,0.6247936,4.0800614,1.8561486,0.44375,0.39169303,0.08523809,0.06987193,-18.041168
173,268,295,31.253763,0.1870268,27.03975,31.571371,36.172523,9.132774,209.13278,312.85123,83.1602,110.639305,1.7527353,0.60493636,0.77710605,1.6059403,2.5999126,1.8228066,28.68803,15.15208,20.696653,10.662355,1.8781402,0.76822686,25.653185,0.6993416,8.093764,1.8217797,6.431268,3.1946278,2.0539114,7.678309,0.05114289,2.1002946,1.380597,0.7733419,4.742371,1.0468171,8.478774,1.3781263,24.693474,0.44011194,483.984,0.38926888,1190.9955,0.19410679,-44.063362,-1.6445338,1475.1147,0.16361862,902.11017,0.35630223,-50.07439,-1.2683734,2492.954,0.112734936,872.47156,0.44395286,-55.800117,-1.0857211,-14.293294,-0.61286,25.439415,0.38177526,0.03819883,1.1314119,-0.018099045,-0.792444,2.0961564,0.68863237,30.0426,0.4745241,7.5124116,1.9116188,6.586393,3.2676544,2.0828004,7.950042,-2.5947192,10.775966,0.004534172,-0.004579544,0.8100023,4.779548,2.2279985,0.36483333,0.2918018,0.07791667,0.07421698,-16.894272
173,335,346,29.462065,0.19194959,25.35392,29.633087,33.32333,7.96941,173.01726,166.88927,95.09142,101.99126,1.6212405,0.6080303,0.71655077,1.4579206,2.4729984,1.7564476,24.62159,11.630476,17.758625,10.306772,1.7550113,0.79647815,27.272957,0.6629745,10.704732,1.4789476,11.377884,1.7316445,-2.8619215,-6.1655536,0.04905809,1.5588913,1.3395829,0.72026926,4.2050157,1.1163068,4.498332,3.410174,27.104189,0.4772535,494.23587,0.42234236,1186.7286,0.23244278,-46.325542,-1.6311847,1501.7716,0.18480535,894.79675,0.35486722,-56.239323,-1.1860198,2546.2847,0.11165301,898.7664,0.47110945,-62.05427,-1.0242385,-17.118504,-0.4711227,27.602348,0.34139958,0.044325758,1.0363002,-0.024371399,-0.619032,1.9662025,0.7077518,32.03767,0.44560313,10.581888,1.4552292,12.216934,1.7033927,-3.730805,-5.110487,-4.330203,12.100516,0.0044864207,-0.009836803,0.8572784,4.913558,2.3787742,0.32807693,0.32195342,0.0756,0.059738092,-17.030214
174,93,109,30.48592,0.23028399,27.64282,31.16806,35.35811,7.715288,214.679,408.02365,58.278973,53.27265,1.5948583,0.5684624,0.7969553,1.4601841,2.2859368,1.4889815,23.804602,12.082272,16.880405,8.974933,1.4513168,0.7332097,24.548386,0.64619863,9.048614,1.3122473,10.9993925,1.7144393,4.2551503,3.5120797,0.045771156,2.0786934,1.3345221,0.6393025,4.5726123,1.1146599,6.9086013,2.1541932,22.173134,0.48136833,502.52762,0.40719375,1214.8024,0.20136547,-34.70163,-1.8152515,1542.5776,0.1716505,898.4245,0.34950444,-43.900066,-1.2441308,2504.987,0.12650163,881.05176,0.35182494,-46.657505,-1.1445811,-14.453746,-0.5683277,23.485813,0.3732134,0.024245916,1.7304733,-0.01971767,-0.74281067,1.5496227,0.69880635,27.615849,0.4854481,8.0542345,1.4384122,10.771427,1.8110505,3.9859767,3.8935528,-4.4770093,11.387091,-0.013151919,-0.0032872036,0.75586027,4.190119,1.9460139,0.44161287,0.46029514,0.06458333,0.04143058,-18.977798
174,236,252,31.870035,0.15396386,28.290976,32.056133,35.877052,7.5860767,125.512825,322.58023,49.6548,40.293213,1.8314142,0.52271634,0.9861297,1.5965122,2.7028518,1.716722,24.84769,14.15251,17.702044,10.039921,1.7891923,0.70168626,25.684618,0.53734267,8.249517,1.6951491,3.7252648,5.170519,-0.16541418,-97.5632,0.03968557,1.8153937,1.2539513,0.630095,5.216607,0.7887647,4.943654,1.9513004,21.883856,0.44679046,491.36804,0.39677328,1238.2566,0.19169277,-37.578316,-1.6899188,1478.0491,0.18618168,936.75024,0.31675935,-41.893486,-1.3182133,2482.7969,0.119292684,863.97723,0.3633696,-48.501053,-1.0786877,-13.600406,-0.5448656,25.250677,0.32451546,0.021956319,1.752744,-0.018691842,-0.726855,1.9191157,0.64807826,28.233713,0.42540452,7.7378726,1.8079765,3.187135,6.2351933,-0.8253373,-20.223497,-5.6732564,13.900685,-0.013981877,-0.0066605387,0.86854357,4.440275,1.9460139,0.44258064,0.3488411,0.061999995,0.053665627,-17.494005
174,455,470,32.134727,0.14806299,29.710344,32.646435,35.235695,5.5253506,248.46593,544.7973,79.89874,90.68058,1.8981823,0.52198696,1.0010858,1.6942116,2.6962333,1.6951475,26.940882,14.679161,17.721094,7.748831,1.7279202,0.64745957,27.543406,0.4816503,3.7981381,3.371493,5.562222,2.9271977,-3.5573194,-4.639775,0.040663958,2.2874062,1.3103541,0.60797393,5.37953,0.80895805,6.1922526,2.0584743,20.845266,0.5008935,493.7929,0.40411684,1189.9562,0.17897244,-30.007982,-1.9461818,1477.2104,0.19352877,894.6868,0.30434635,-35.276993,-1.4349304,2482.9963,0.12163491,824.43646,0.4227992,-41.70897,-1.1520455,-12.729792,-0.5524822,23.26545,0.33203125,0.031913456,1.1867496,-0.020520002,-0.7253515,1.8482636,0.59280837,29.649458,0.39495018,3.629291,3.5856807,5.0401087,3.3334353,-4.359181,-3.846344,-4.636689,13.233564,-0.008861892,-0.007402615,0.6600675,4.603069,1.4735433,0.60499996,0.53063214,0.06529412,0.054892156,-17.361887
174,869,894,32.68633,0.16724841,29.103882,33.149456,36.830055,7.7261734,149.07732,187.28363,74.667336,78.76898,1.824964,0.577893,0.8743408,1.6617799,2.63772,1.7633793,24.016245,11.289304,17.93424,9.581985,1.7830535,0.76795876,25.755274,0.6288595,8.116471,1.8033597,-0.06680427,-277.56628,-3.7126272,-4.391824,0.038536415,1.6287092,1.2531822,0.6315474,5.297431,0.8162397,5.548516,2.0039315,24.286806,0.41765088,515.8796,0.41158932,1244.8425,0.18294583,-47.62806,-1.5133175,1497.0021,0.19943392,951.60876,0.30272934,-47.846054,-1.2947474,2545.0437,0.12594822,866.173,0.40465674,-56.12308,-1.0325794,-14.098111,-0.5849932,27.11003,0.33954197,0.025495281,1.7091757,-0.019395282,-0.85448635,1.9514749,0.7116201,29.480701,0.45202923,7.343999,1.9678389,-0.9548839,-20.28925,-4.913161,-3.4662032,-4.3665867,12.830937,-0.013882354,-0.0037970995,0.90294343,4.0816326,2.286402,0.3591228,0.33620316,0.08102564,0.06460114,-17.211578
174,974,998,30.175013,0.17052169,26.78835,30.83834,33.57283,6.784481,197.1943,343.50647,96.40683,133.30727,1.5899246,0.5605122,0.7578529,1.47391,2.3171458,1.5592929,21.728712,12.263608,15.200812,7.9243884,1.5188559,0.7455385,24.775537,0.70817107,13.034414,0.999591,7.6794753,2.3085253,2.1119752,7.2288423,0.039882157,1.9822776,1.2763084,0.6571792,4.878657,0.9435502,5.1397886,2.1661868,24.737804,0.41645834,499.91846,0.40339226,1236.5624,0.20205359,-46.638885,-1.5329707,1508.2244,0.18506539,974.14233,0.37316883,-54.561214,-1.1679262,2516.8784,0.1201635,910.58344,0.37418005,-60.185474,-1.0086081,-16.529724,-0.48069942,27.385721,0.32618177,0.012469028,3.269679,-0.022320554,-0.6464541,1.7006978,0.66926616,29.553217,0.4631322,12.470905,1.0276206,7.297935,2.5336828,1.4897349,10.707144,-4.6959324,12.177455,-0.026279336,-0.0070515424,0.64679855,4.501876,2.132107,0.37745097,0.32628536,0.0847619,0.083871745,-17.951576
175,52,67,30.880676,0.17199263,27.904621,30.953209,34.63128,6.726658,194.2526,395.29266,44.579548,47.89865,1.4471344,0.5413549,0.7448971,1.3259343,2.0902562,1.3453591,21.592495,10.53314,13.386201,5.9647403,1.3784273,0.76113397,26.785173,0.61870205,11.366774,1.1350487,7.1835775,2.08342,-5.6601844,-2.4376721,0.03671722,2.0483842,1.3589945,0.6882739,5.093449,0.9270008,5.865327,1.9364648,26.283987,0.3794231,467.91696,0.3436737,1262.2708,0.18977925,-39.192253,-1.8636883,1476.434,0.17417945,1015.4501,0.34613287,-49.82548,-1.2650601,2471.0938,0.115817845,917.96136,0.43160394,-54.679485,-1.1100672,-17.3096,-0.3914363,26.42609,0.3179286,0.038444765,0.99065965,-0.03263102,-0.43706816,1.5188915,0.6911937,31.53013,0.3917601,9.91307,1.2748576,6.749759,2.317739,-6.8326974,-2.0969183,-4.4013157,10.091297,-0.0036364684,-0.016447088,0.62160885,5.0033355,1.674481,0.49439996,0.3856742,0.09363636,0.07080995,-18.975883
175,105,125,30.988552,0.1671918,27.795523,31.574081,34.891727,7.0962048,145.8358,155.51057,95.48737,131.23557,1.502166,0.5008087,0.824872,1.3949388,2.1677184,1.3428464,21.390205,9.761654,13.411267,5.8586655,1.492616,0.704269,31.093147,0.4349426,8.501969,1.6546582,8.352476,1.9529337,-9.52784,-1.4157884,0.04041432,1.9716488,1.2658397,0.6431419,5.415465,0.8259578,6.184805,1.7860194,27.819365,0.43346232,507.49557,0.35872015,1324.8217,0.18991993,-22.744944,-2.3652594,1514.0706,0.18479788,1064.6915,0.33630005,-37.121338,-1.2494674,2541.3232,0.12520123,917.3886,0.41540712,-42.29739,-1.0516756,-18.099054,-0.4054779,27.652422,0.30625358,0.046907865,0.8454179,-0.03132789,-0.45075545,1.5849835,0.6575858,33.08982,0.35840204,7.9800467,1.7694896,7.7965894,2.1243625,-10.124601,-1.3416047,-7.0936317,13.104729,0.0059520383,-0.021565443,0.5251121,4.502251,1.3045659,0.69538456,0.69702244,0.074117646,0.05088151,-18.536024
175,199,226,31.235342,0.17700154,27.037174,31.718945,35.342793,8.305618,94.73266,91.7269,109.74308,297.41428,1.5528649,0.5538654,0.7735305,1.4130262,2.2644258,1.4908953,23.620127,12.324375,15.530908,7.405507,1.5163907,0.78077763,24.919567,0.64229906,8.903442,1.5771233,9.638827,1.8471665,-4.933502,-3.2072701,0.040594094,1.6693282,1.3207251,0.6500088,4.692019,0.96312386,5.7898145,2.0352945,23.172987,0.4931822,471.9198,0.38275495,1233.483,0.18975718,-38.989456,-1.8251851,1488.7546,0.17012408,941.17017,0.3731742,-47.900787,-1.26671,2477.1497,0.11070256,847.45184,0.42738038,-51.01294,-1.1557709,-15.69499,-0.47160324,23.9363,0.36198857,0.043589834,0.91752505,-0.028726997,-0.49929205,1.6678288,0.71561116,28.845655,0.428552,8.064483,1.7141854,9.192442,2.0025115,-5.655118,-2.9092155,-2.4255698,7.9929304,0.0033127037,-0.014181066,0.6351933,4.334939,1.7817373,0.46937498,0.48207602,0.0886842,0.081730336,-18.620853
175,307,328,30.364445,0.19593824,26.47665,30.6287,34.63079,8.15414,267.01047,503.7522,104.26302,149.41794,1.387405,0.6127564,0.63494337,1.2160897,2.0774608,1.4425174,18.267382,9.965184,11.520282,6.788177,1.3482722,0.88814795,25.558756,0.69725275,11.51273,1.2831687,8.547427,1.8403913,-4.778403,-3.1872013,0.047623746,2.2246194,1.3424562,0.61585706,4.5990543,1.0535171,4.610927,2.3103678,26.270903,0.4367935,491.33582,0.37710473,1260.0752,0.17542532,-47.651875,-1.6252742,1514.734,0.18791938,988.9947,0.34680027,-56.57343,-1.179023,2513.2087,0.12611908,854.51294,0.3550352,-60.62532,-1.0625626,-18.177717,-0.45433038,27.117647,0.3425095,0.032663994,1.343426,-0.0322217,-0.50311077,1.5635098,0.77935517,30.89753,0.43422556,11.060026,1.3259759,8.424254,2.0118644,-5.7153444,-2.8422406,-3.0531526,9.02377,-0.0051387055,-0.017832637,0.4551939,3.3349214,2.0534863,0.3844186,0.4045687,0.09971429,0.116630934,-18.676567
175,365,383,31.01131,0.1822568,27.8648,31.654387,35.235626,7.3708267,114.01317,153.56438,60.072002,53.286522,1.519623,0.5615888,0.7393474,1.4578899,2.193606,1.4542584,20.0711,9.082997,14.571504,7.4153004,1.390728,0.7780007,22.079275,0.77884215,12.817322,1.1453215,8.253593,1.9214761,-6.0737586,-2.444691,0.03749591,1.8428851,1.319475,0.69068193,4.710443,1.1432472,6.580914,1.4285771,26.045118,0.34730345,476.04584,0.3920713,1223.0093,0.21175775,-50.540134,-1.5904539,1492.8126,0.18050191,942.64355,0.37005618,-59.334866,-1.1840045,2503.0437,0.11038186,834.3453,0.4332235,-63.04781,-1.0807738,-16.494646,-0.4480672,24.867811,0.3710267,0.044099238,1.0031354,-0.03073686,-0.45722815,1.5922439,0.68694985,27.08608,0.51470685,11.939098,1.1518055,7.981294,2.1662283,-7.800529,-1.9928628,-4.107473,9.686216,-0.010844862,-0.017161248,0.6490465,4.113396,2.2853956,0.33439025,0.29165673,0.098823525,0.10388807,-18.659164
176,234,253,29.669762,0.24129611,26.217001,30.89354,34.899353,8.682352,331.97473,518.0678,87.927704,65.25495,1.5076704,0.5618881,0.73594546,1.3620048,2.212509,1.4765635,24.848017,12.63261,16.334469,7.73926,1.3643873,0.74556625,23.503094,0.6751515,9.325424,1.7107613,7.7166653,2.2132246,1.0596812,13.443578,0.072028376,2.071077,1.4448549,0.6953783,3.5635285,1.4060019,6.88151,3.323653,20.656134,0.8514649,460.10446,0.37556443,1191.4089,0.1744003,-45.379143,-1.6322924,1450.6171,0.16790538,875.7239,0.33925614,-51.225132,-1.2635343,2476.2366,0.0974334,772.8576,0.42208025,-56.89206,-1.0892622,-13.517136,-0.5545879,23.79081,0.34386373,0.008355855,4.363882,-0.01447132,-0.9789867,1.5289773,0.6619927,27.682823,0.46255404,8.180803,1.9235206,7.7536993,2.3267307,0.26900676,54.94026,-6.286197,13.486191,-0.035075296,-0.003059103,0.624109,4.6866775,2.1119325,0.38224998,0.34006244,0.075675674,0.0773738,-19.793718
176,359,374,30.081305,0.23157535,27.330206,30.90825,35.368332,8.038126,429.7906,614.07825,118.5187,97.992256,1.4222418,0.5082342,0.7760728,1.311261,2.0255346,1.2494619,22.856766,10.03877,13.196206,6.8065534,1.4027452,0.7258121,26.3446,0.64629126,11.074239,1.2830774,6.967533,2.5207155,-0.73889065,-20.481339,0.056879155,1.7130142,1.4449439,0.62187004,4.1422167,1.1454804,8.8154955,2.7196705,24.38344,0.76105887,480.9841,0.3893302,1264.8214,0.17717089,-49.460102,-1.5065529,1462.4227,0.17558222,956.8652,0.3244832,-54.757915,-1.1927722,2517.4653,0.108637996,839.4435,0.38322404,-62.021973,-0.99332124,-15.860269,-0.53081286,27.875374,0.31773016,0.005696392,6.4512954,-0.020392366,-0.7582355,1.537478,0.6692752,31.14885,0.4372967,10.796475,1.271197,6.9457326,2.6141176,-1.1422011,-14.0048275,-5.833079,14.282142,-0.030798698,-0.0054336977,0.80822855,4.9366245,2.2162526,0.35939392,0.32555723,0.080344826,0.06759325,-20.05391
176,518,548,29.07567,0.24374574,25.612206,30.275944,34.22778,8.615574,361.48865,510.39084,111.48916,125.66975,1.3588854,0.5189936,0.718646,1.2534623,1.9957533,1.2771072,18.97039,9.5600395,13.143071,6.6154275,1.2083143,0.7697807,24.07507,0.7570261,13.716827,1.0051914,5.178185,3.1829722,-0.8827788,-15.953925,0.055091668,2.119129,1.4028538,0.6661905,4.023751,1.2307942,6.4350944,3.5923688,24.77677,0.7487564,491.6855,0.37034228,1255.6295,0.19114494,-50.161278,-1.5303257,1480.5735,0.18811011,970.1393,0.3424044,-56.965675,-1.2039679,2552.0603,0.11637733,873.3248,0.47238934,-64.181435,-1.0066633,-16.175882,-0.5356324,27.640505,0.3317128,0.008522143,4.5344,-0.021680972,-0.7151562,1.3549441,0.70086956,29.6478,0.4702553,13.552463,0.9947963,4.425144,3.9543405,-1.7812028,-8.214801,-4.3389063,11.992869,-0.033200305,-0.0046900036,0.6307892,4.4014673,2.2385569,0.34686565,0.29542384,0.093928576,0.07274413,-20.616144
176,558,580,29.01884,0.251058,24.877846,30.40394,34.8359,9.958054,285.44577,462.92502,132.43376,167.40504,1.3751477,0.5729906,0.676741,1.2335558,1.9999015,1.3231605,20.04436,10.822498,15.629811,8.047621,1.3070751,0.7741404,26.477003,0.68280137,11.265816,1.3877919,5.3998356,3.0924828,1.6541238,8.850447,0.053381097,2.1221304,1.4413816,0.66004777,3.594378,1.4044982,6.5148454,2.9894397,24.155931,0.7248864,497.782,0.403483,1284.6289,0.19771682,-41.75369,-1.6284229,1475.2252,0.1886203,976.38617,0.3893646,-48.142498,-1.2371786,2509.269,0.1165157,864.7568,0.39791065,-55.2281,-1.0178318,-15.590244,-0.5317948,27.091608,0.3323849,0.011998655,3.3256044,-0.018174672,-0.845057,1.4133272,0.7251487,30.763363,0.46685508,10.58755,1.4575105,5.000201,3.5176442,1.3795582,10.997782,-4.18501,11.634713,-0.02524804,-0.003920271,0.75562984,4.865848,2.371181,0.34942305,0.3232611,0.0655,0.06152032,-19.958094
177,366,386,30.481823,0.16043814,27.595848,30.965601,34.122974,6.5271263,139.85355,218.10817,99.778786,142.19435,1.8981591,0.5284175,0.94811416,1.7721487,2.7977219,1.8496077,26.6267,13.932282,21.865335,12.438278,1.9729499,0.7505452,30.686615,0.55936104,8.710058,1.7644478,3.7731116,4.063183,4.556318,3.0442407,0.045071278,2.099491,1.2708442,0.77107406,5.127176,0.9685781,6.6303926,1.417098,26.338089,0.37831643,482.3538,0.3576698,1275.111,0.19440633,-33.139286,-1.95955,1463.3672,0.16813211,1003.7633,0.30151328,-43.629967,-1.3336349,2474.82,0.09947465,896.7287,0.389813,-50.650253,-1.0896962,-15.515957,-0.53824323,27.009087,0.34478515,0.047766298,0.83196306,-0.01944616,-0.720158,2.1442988,0.69558746,34.6841,0.3878387,7.453651,1.9918582,3.7778661,4.191556,4.046257,3.5511823,-4.77497,11.478024,0.015759755,-0.0087927105,0.8248574,5.0025015,1.6056197,0.5328125,0.4843373,0.07689655,0.053890273,-15.665484
177,496,515,29.394396,0.15509272,26.117178,29.50881,32.818768,6.7015896,177.25623,386.65933,73.97319,104.78069,1.6512327,0.5537651,0.7719157,1.5504986,2.4401255,1.6682098,25.756786,12.328669,21.099514,11.921442,1.8882402,0.7516066,31.791945,0.49731573,12.768866,1.0964385,4.9550476,3.2933147,2.3738873,7.1690025,0.050393052,1.8439182,1.4524993,0.7638437,4.6160088,0.98790675,6.721438,1.4414818,29.124804,0.34602118,479.91946,0.3722337,1315.1392,0.1862192,-33.695717,-1.9114966,1457.5328,0.18165976,1015.06885,0.3091871,-44.84674,-1.2713684,2523.4915,0.09922376,869.0239,0.38155186,-52.21596,-1.0321671,-18.41894,-0.44374773,30.040043,0.29277048,0.040556237,0.9593351,-0.024531147,-0.65949386,2.0704181,0.68240273,35.10069,0.35911167,12.945362,1.0789237,4.963098,3.4224179,2.0739243,8.535762,-5.6106777,13.81543,-0.00029294414,-0.007335878,0.6277549,4.844655,1.4791336,0.58214283,0.469265,0.08458333,0.06337581,-15.957815
177,569,588,29.720499,0.16787092,26.545185,30.229557,33.605934,7.060749,206.86232,352.37595,117.895546,277.00613,1.5992309,0.5424479,0.78851384,1.4600304,2.360781,1.572267,24.839418,12.909494,17.758795,9.10573,1.5617502,0.68385434,24.295074,0.65409625,13.071264,1.0897434,11.34335,1.3823009,4.636517,3.1621902,0.03791792,1.8940985,1.3199742,0.65029514,4.7779837,0.9123928,5.815749,1.979468,24.68921,0.4277889,474.0011,0.4151783,1199.923,0.20394447,-44.610275,-1.6105025,1489.5759,0.17483695,905.21533,0.3332654,-52.99407,-1.2010484,2494.3184,0.11411752,891.76495,0.43296862,-57.98024,-1.0548626,-16.283628,-0.47964084,26.482899,0.3207882,0.013496723,2.967781,-0.021598019,-0.6351006,1.7273344,0.6180582,28.521145,0.43073267,12.596693,1.1534411,11.248606,1.4380727,3.9977875,3.8628395,-5.5996165,12.840054,-0.032563556,-0.008770993,0.77841216,4.8973145,1.9545695,0.4154054,0.32444212,0.10148148,0.07715803,-18.408815
177,657,671,31.902637,0.15440044,28.843214,31.81592,35.70328,6.8600674,104.79623,112.50887,41.39109,27.73349,1.7912662,0.46594357,1.0266689,1.6814733,2.4765043,1.4498354,26.685553,14.544099,19.716955,9.496679,1.816867,0.6590222,23.629745,0.7163405,13.356294,1.0839694,8.2225,1.9243138,0.3239355,39.713898,0.029566806,1.3857595,1.1927606,0.66464126,5.6385584,0.74330986,5.500702,2.0835679,24.57853,0.37300402,476.70807,0.37306184,1218.9266,0.20148765,-46.37884,-1.5837797,1477.169,0.17606339,930.59106,0.3629661,-53.25581,-1.2005953,2511.3806,0.11354495,875.8894,0.39956024,-59.078945,-1.0324321,-15.913918,-0.49897653,26.88408,0.3397983,0.014175629,2.4595728,-0.023124864,-0.63262224,1.9930542,0.59570086,28.232445,0.48556244,12.288923,1.1734233,7.2119455,2.3172262,-0.22891085,-59.323906,-4.451431,11.330803,-0.02116045,-0.012112147,1.0389646,5.6468906,2.2254128,0.36096776,0.37781504,0.08319999,0.06385733,-17.462955
177,675,708,29.691858,0.19595239,26.234186,30.313921,34.353947,8.1197605,362.9749,540.19354,117.88144,271.52213,1.601657,0.5927474,0.71912676,1.444296,2.440501,1.7213743,25.794601,13.162085,17.618443,9.146969,1.5578127,0.7749872,25.24824,0.67529696,9.474052,1.4828725,10.485498,1.5656419,0.42471874,31.100521,0.042225596,2.0765707,1.3487543,0.67324376,4.3377776,1.1049904,6.2826633,2.1815531,25.118444,0.4386751,488.58447,0.3884661,1221.9812,0.19743676,-46.810383,-1.564829,1491.4594,0.16784933,957.38995,0.35914624,-54.178436,-1.1979407,2534.0112,0.10934779,920.3826,0.41597944,-60.193443,-1.0251098,-15.465787,-0.52408415,26.55125,0.3531355,0.010882876,3.7986982,-0.02152677,-0.6111676,1.743451,0.7039426,29.81529,0.45622382,8.619301,1.5877992,10.214485,1.6855049,0.24568075,56.880817,-4.930071,12.378521,-0.028746206,-0.009248961,0.7388266,4.395272,2.2768672,0.35093334,0.30968878,0.08406779,0.07664841,-18.158398
